"recordtype","id","type","dc.identifier","dc.language","dc.source","isVersionOf","hasVersion","alternative","description","identifier","issued","dct.language","license","publisher","rightsHolder","spatial","title","rootResource","label","owl.versionInfo","contactPoint","dataset","accessRights","landingPage","servesDataset","page","accrualPeriodicity","temporal","distribution","theme","format","accessURL","compressFormat","downloadURL","mediaType","downloadLocation","packageFileName","packageName","versionInfo"
"CATALOG","omg_catalog:codelijst","dcat:Catalog",,,,,,,,,,,,,,,,,,,,"omg_dataset:codelijst-bioindicator",,,,,,,,,,,,,,,,,
"DATASET","omg_dataset:codelijst-bioindicator","dcat:Dataset",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"V2.0.0-DATASET","omg_dataset:codelijst-bioindicator.2.0.0","dcat:Dataset","be.vlaanderen.omgeving.data.id.dataset.codelijst-bioindicator.2.0.0","nl",,"omg_dataset:codelijst-bioindicator",,"Dataset codelijst bioindicator","Deze dataset bevat een lijst van bioindicatortypes, die gebruikt worden binnen het beleidsdomein omgeving van de Vlaamse Overheid en zoals die initieel binnen het kader van het OSLO thema omgeving is opgesteld.","omg_dataset:codelijst-bioindicator.2.0.0","2023-06-26","language:NLD","http://data.vlaanderen.be/id/licentie/modellicentie-gratis-hergebruik/v1.0","ovo:OVO003323","ovo:OVO003751","country:BEL|https://www.geonames.org/3337388/flanders","Codelijst bioindicator","omg_conceptscheme:bioindicator","Codelijst bioindicator (2.0.0)","2.0.0","omg_vcard:helpdesk",,"access_right:PUBLIC","https://data.omgeving.vlaanderen.be/doc/catalog/codelijst.html",,"https://data.omgeving.vlaanderen.be/doc/dataset/codelijst-bioindicator.2.0.0.html","frequency:IRREG","omg_periodoftime:dataset_omg","omg_distribution:codelijst-bioindicator.2.0.0.bioindicator.csv|omg_distribution:codelijst-bioindicator.2.0.0.bioindicator.jsonld|omg_distribution:codelijst-bioindicator.2.0.0.bioindicator.ttl|omg_package:be.vlaanderen.omgeving.data.id.graph.codelijst-bioindicator.2.0.0","datatheme_be:ENVI|datatheme_eu:ENVI|eurovoc:2407|gemet:10087",,,,,,,,,
"V2.0.0-DISTRIB","omg_distribution:codelijst-bioindicator.2.0.0.bioindicator.csv","dcat:Distribution","be.vlaanderen.omgeving.data.id.distribution.codelijst-bioindicator.2.0.0.bioindicator.csv",,,,,,"Codelijst bioindicator, geserialiseerd in csv tabelformaat.","omg_distribution:codelijst-bioindicator.2.0.0.bioindicator.csv","2023-06-26",,,,"ovo:OVO003751",,"Codelijst bioindicator in text/csv formaat.",,"Codelijst bioindicator, in text/csv formaat.",,,,"access_right:PUBLIC",,,"https://data.omgeving.vlaanderen.be/doc/distribution/codelijst-bioindicator.2.0.0.bioindicator.csv.html",,,,,"file_type:CSV","https://github.com/milieuinfo/codelijst-bioindicator.git","http://www.iana.org/assignments/media-types/application/gzip","https://datasets.omgeving.vlaanderen.be/be.vlaanderen.omgeving.data.id.distribution.codelijst-bioindicator.2.0.0.bioindicator.csv","https://www.iana.org/assignments/media-types/text/csv",,,,
"V2.0.0-DISTRIB","omg_distribution:codelijst-bioindicator.2.0.0.bioindicator.jsonld","dcat:Distribution","be.vlaanderen.omgeving.data.id.distribution.codelijst-bioindicator.2.0.0.bioindicator.jsonld",,,,,,"Codelijst bioindicator, geserialiseerd in een jsonld bestand.","omg_distribution:codelijst-bioindicator.2.0.0.bioindicator.jsonld","2023-06-26",,,,"ovo:OVO003751",,"Codelijst bioindicator in jsonld rdf-formaat.",,"Codelijst bioindicator, in jsonld rdf-formaat.",,,,"access_right:PUBLIC",,,"https://data.omgeving.vlaanderen.be/doc/distribution/codelijst-bioindicator.2.0.0.bioindicator.jsonld.html",,,,,"file_type:JSON_LD","https://github.com/milieuinfo/codelijst-bioindicator.git","http://www.iana.org/assignments/media-types/application/gzip","https://datasets.omgeving.vlaanderen.be/be.vlaanderen.omgeving.data.id.distribution.codelijst-bioindicator.2.0.0.bioindicator.jsonld","https://www.iana.org/assignments/media-types/application/ld+json",,,,
"V2.0.0-DISTRIB","omg_distribution:codelijst-bioindicator.2.0.0.bioindicator.ttl","dcat:Distribution","be.vlaanderen.omgeving.data.id.distribution.codelijst-bioindicator.2.0.0.bioindicator.ttl",,,,,,"Codelijst bioindicator, geserialiseerd in Turtle bestand.","omg_distribution:codelijst-bioindicator.2.0.0.bioindicator.ttl","2023-06-26",,,,"ovo:OVO003751",,"Codelijst bioindicator in Turtle rdf-formaat.",,"Codelijst bioindicator, in Turtle rdf-formaat.",,,,"access_right:PUBLIC",,,"https://data.omgeving.vlaanderen.be/doc/distribution/codelijst-bioindicator.2.0.0.bioindicator.ttl.html",,,,,"file_type:RDF_TURTLE","https://github.com/milieuinfo/codelijst-bioindicator.git","http://www.iana.org/assignments/media-types/application/gzip","https://datasets.omgeving.vlaanderen.be/be.vlaanderen.omgeving.data.id.distribution.codelijst-bioindicator.2.0.0.bioindicator.ttl","https://www.iana.org/assignments/media-types/text/turtle",,,,
"V2.0.0-PACKAGE","omg_package:be.vlaanderen.omgeving.data.id.graph.codelijst-bioindicator.2.0.0","dcat:Distribution|spdx:Package","be.vlaanderen.omgeving.data.id.graph.codelijst-bioindicator.2.0.0",,,,,,"Codelijst bioindicator, Jar maven package.","omg_package:be.vlaanderen.omgeving.data.id.graph.codelijst-bioindicator.2.0.0","2023-06-26",,,,"ovo:OVO003751",,"Codelijst bioindicator in jar-formaat.",,"Package codelijst-bioindicator",,,,"access_right:PUBLIC",,,,,,,,"file_type:JAR",,,"https://repo.omgeving.vlaanderen.be/artifactory/release/be/vlaanderen/omgeving/data/id/graph/codelijst-bioindicator/2.0.0/codelijst-bioindicator-2.0.0.jar",,"https://repo.omgeving.vlaanderen.be/artifactory/release/be/vlaanderen/omgeving/data/id/graph/codelijst-bioindicator/2.0.0/codelijst-bioindicator-2.0.0.jar","codelijst-bioindicator-2.0.0.jar","be.vlaanderen.omgeving.data.id.graph.codelijst-bioindicator","2.0.0"
